583	1200
583	2963
583	423
583	365
583	34
583	1444
583	552
583	125
584	2168
584	1076
585	585
586	586
587	587
588	588
589	1452
589	1746
590	860
590	1078
591	2266
591	488
592	592
593	675
594	594
595	221
596	596
597	1519
598	1631
598	1260
599	2777
599	2176
599	1078
599	931
599	728
599	698
599	231
600	778
601	1389
602	401
602	1469
603	1969
603	1189
604	604
605	605
606	606
607	2661
608	608
609	609
610	610
611	611
612	612
613	2648
614	2430
615	615
616	616
617	456
617	2755
618	2149
619	619
620	140
621	621
622	622
623	623
624	539
624	88
624	2090
624	1630
624	568
625	625
626	626
627	2401
627	1223
628	628
629	629
630	630
631	1146
632	632
633	394
633	52
633	171
633	287
633	348
634	678
634	1671
635	635
636	1643
637	2430
638	638
639	1411
640	640
641	641
642	642
643	2051
644	644
645	645
646	1260
647	647
648	992
648	1978
648	2853
649	649
650	1527
651	1288
651	2236
652	652
653	653
654	654
655	655
656	312
657	657
658	2468
658	2274
658	2968
658	1288
658	2168
658	1970
658	1855
658	2251
658	1530
658	1637
659	659
660	660
661	661
662	662
663	663
664	1946
664	2157
665	665
666	666
667	667
668	668
669	669
670	670
671	488
672	2790
672	2188
673	1415
673	1589
673	1471
674	940
675	593
676	2961
677	677
678	634
679	679
680	680
681	681
682	682
683	2559
684	684
685	685
686	686
687	2801
688	688
689	689
690	690
691	691
692	692
693	693
694	694
695	695
696	696
697	697
698	232
698	599
699	699
700	2051
700	309
700	2976
700	2674
700	2639
700	2202
700	1942
700	1795
700	126
700	1488
700	1202
700	993
700	705
700	469
700	345
700	1598
701	701
702	702
703	703
704	704
705	772
705	1820
705	700
705	569
706	706
707	707
708	1158
708	2601
708	1312
708	1471
709	808
710	710
711	711
712	712
713	2458
714	714
715	715
716	1434
717	717
718	718
719	364
719	2219
719	2614
720	720
721	721
722	722
723	723
724	309
725	725
726	726
727	727
728	2671
728	931
728	599
729	2061
730	730
731	731
732	1471
733	2550
733	1114
733	856
733	902
734	734
735	735
736	1650
736	2206
737	324
737	1099
738	738
739	739
740	740
741	741
742	839
743	2260
743	1357
743	309
744	2206
744	2898
745	745
746	746
747	747
748	940
749	749
750	750
751	751
752	1873
752	2952
753	753
754	754
755	755
756	2151
756	2780
757	879
758	1193
759	1408
759	2449
760	760
761	345
761	1009
762	762
763	2383
763	1630
763	375
764	764
765	765
766	766
767	2715
767	4
768	768
769	769
770	770
771	771
772	705
773	773
774	2505
775	985
776	2164
777	777
778	600
779	779
780	780
781	781
782	2537
782	1145
783	1567
784	784
785	785
786	786
787	1865
788	788
789	789
790	1452
790	2326
791	791
792	792
793	793
794	794
795	795
796	796
797	903
797	565
798	798
799	799
800	495
801	801
802	802
803	1903
804	804
805	805
806	806
807	807
808	709
809	809
810	1900
811	811
812	1928
813	554
813	1004
813	512
814	2585
814	2914
815	815
816	1189
817	817
818	818
819	819
820	820
821	821
822	2914
822	2190
823	823
824	824
825	287
826	826
827	1170
828	1780
829	1078
829	1536
829	1662
830	830
831	831
832	1777
833	1952
834	834
835	835
836	836
837	1978
838	838
839	742
840	908
840	1145
840	2035
840	2537
841	2729
841	875
841	2601
842	842
843	843
844	844
845	845
846	846
847	1355
848	848
849	849
850	903
850	2275
851	851
852	852
853	853
854	854
855	855
856	1247
856	2767
856	2124
856	1395
856	733
857	260
858	858
859	859
860	2206
860	590
860	1167
860	2058
861	861
862	862
863	863
864	864
865	865
866	2129
866	2648
867	867
868	868
869	869
870	870
871	871
872	872
873	2381
874	874
875	412
875	841
875	1580
875	2729
876	513
876	544
876	2104
876	2990
876	2530
877	2168
878	878
879	757
879	271
880	880
881	881
882	194
883	454
883	2144
884	884
885	2222
886	886
887	887
888	68
889	889
890	890
891	891
892	892
893	893
894	894
895	2352
896	896
897	897
898	898
899	899
900	12
900	1432
900	1934
901	901
902	733
903	797
903	850
904	904
905	905
906	906
907	2570
907	1194
908	840
908	2154
908	2255
908	2273
909	909
910	910
911	911
912	912
913	1414
913	228
914	914
915	915
916	1561
917	917
918	1969
919	919
920	231
920	1184
921	921
922	1472
923	1268
924	924
925	448
926	2103
927	927
928	2381
929	2524
929	1927
929	213
929	337
929	1716
929	1900
929	2349
930	1561
930	2463
931	728
931	599
931	231
931	88
931	1078
931	1807
932	932
933	933
934	934
935	1282
936	936
937	2410
938	322
938	1630
938	1994
938	2664
939	939
940	748
940	674
940	2848
940	1490
941	456
942	144
943	943
944	2667
945	945
946	946
947	1490
948	1774
949	1111
950	1885
951	951
952	30
953	953
954	954
955	955
956	956
957	957
958	958
959	959
960	2691
961	961
962	962
963	963
964	964
965	965
966	1277
967	1642
968	2661
968	448
968	57
969	969
970	1249
971	971
972	972
973	2968
974	974
975	2335
976	976
977	2206
977	2729
977	2725
977	2273
977	1900
977	1671
977	1525
977	1111
977	326
977	109
978	221
978	1713
979	411
980	980
981	186
981	2977
981	2512
981	2159
981	1360
981	1170
981	345
981	221
982	1613
983	1541
984	984
985	775
986	986
987	2971
987	2889
988	988
989	989
990	990
991	991
992	1193
992	648
992	2159
993	569
993	700
993	2955
994	2844
995	995
996	996
997	1216
997	1227
997	1443
998	998
999	999
1000	221
1001	1001
1002	1182
1003	1003
1004	813
1004	1259
1005	1005
1006	1006
1007	1007
1008	1503
1008	1523
1008	417
1009	2149
1009	761
1009	2976
1009	183
1010	1010
1011	1011
1012	1012
1013	1013
1014	1637
1014	1970
1015	1015
1016	2313
1016	1170
1016	2609
1017	259
1017	1355
1017	2167
1018	1018
1019	1019
1020	1020
1021	1021
1022	2251
1022	213
1023	1023
1024	2026
1025	1025
1026	1026
1027	1027
1028	1028
1029	1029
1030	1030
1031	1031
1032	1032
1033	1033
1034	1034
1035	1605
1036	216
1037	1037
1038	1038
1039	1039
1040	1040
1041	1041
1042	1042
1043	1043
1044	1044
1045	20
1046	2349
1046	2790
1047	1047
1048	1048
1049	1049
1050	1050
1051	1051
1052	1052
1053	2301
1053	2206
1053	1461
1054	1054
1055	1055
1056	1056
1057	1057
1058	1058
1059	1501
1060	2430
1060	2103
1060	1572
1060	1431
1060	278
1061	1061
1062	2943
1063	1063
1064	1064
1065	2530
1066	1066
1067	2227
1068	1068
1069	309
1070	1070
1071	1071
1072	1072
1073	2413
1073	1321
1074	316
1074	1169
1075	1075
1076	2149
1076	584
1076	209
1077	1077
1078	599
1078	590
1078	109
1078	829
1078	931
1079	1079
1080	2273
1081	2537
1081	1900
1082	1082
1083	1083
1084	1084
1085	1085
1086	371
1087	1087
1088	1088
1089	2195
1090	1090
1091	1091
1092	1092
1093	1501
1093	2124
1093	2219
1094	1094
1095	1521
1096	1403
1097	1097
1098	345
1099	737
1100	1959
1101	1101
1102	1102
1103	1103
1104	127
1104	2636
1105	2734
1106	1106
1107	1107
1108	1108
1109	1109
1110	1110
1111	2627
1111	2537
1111	1946
1111	1889
1111	1452
1111	1630
1111	977
1111	949
1111	351
1111	73
1111	54
1111	1376
1112	1112
1113	1113
1114	733
1114	2421
1115	1282
1116	1116
1117	1117
1118	2159
1118	2681
1119	1119
1120	1985
1121	379
1122	1933
1122	233
1123	1123
1124	2836
1125	1125
1126	2150
1127	1127
1128	1128
1129	1129
1130	1130
1131	1131
1132	1132
1133	1133
1134	1134
1135	1135
1136	212
1136	1158
1136	1563
1137	2124
1138	1138
1139	1139
1140	309
1141	1141
1142	1142
1143	1143
1144	1144
1145	2681
1145	2537
1145	2386
1145	840
1145	782
1145	2875
1146	631
1147	2838
1147	2047
1148	1148
1149	1149
1150	2943
1150	119
1150	2190
1150	2791
1151	1151
1152	1152
1153	1153
1154	1154
1155	1155
1156	1156
1157	1157
1158	1136
1158	708
1158	2206
1158	2671
1158	469
1158	209
1158	109
1158	54
1158	2198
1159	1159
1160	1160
1161	1161
1162	1739
1163	2467
1163	2260
1164	343
1165	1165
1166	1166
1167	548
1167	860
1167	331
1168	1168
1169	1074
1170	108
1170	1016
1170	171
1170	505
1170	583
1170	827
1170	981
1170	1822
1170	1854
1171	1171
1172	1172
1173	1173
1174	2478
1175	1175
1176	1176
1177	1177
1178	2834
1178	1216
1178	230
1179	1179
1180	1180
1181	1181
1182	1002
1183	582
1184	2255
1184	231
1184	920
1185	1185
1186	1186
1187	1187
1188	1188
1189	603
1189	816
1190	1190
1191	1191
1192	1192
1193	992
1193	758
1193	1443
1194	907
1195	1195
1196	1947
1196	2339
1196	2501
1196	2783
1197	1197
1198	1198
1199	553
1200	367
1200	583
1200	1969
1201	2801
1201	472
1201	231
1201	44
1202	700
1202	345
1203	1203
1204	1204
1205	2358
1206	2559
1207	1207
1208	1208
1209	1209
1210	1210
1211	1211
1212	471
1212	322
1213	1213
1214	1941
1215	1321
1215	179
1216	2458
1216	1178
1216	997
1217	1217
1218	32
1218	1904
1219	1219
1220	235
1221	1221
1222	109
1222	2384
1222	214
1223	627
1224	1224
1225	1225
1226	1226
1227	997
1227	1394
1228	1228
1229	391
1230	1230
1231	1715
1232	1232
1233	1233
1234	2818
1234	406
1234	212
1235	1235
1236	1236
1237	1237
1238	1238
1239	1239
1240	2681
1241	1241
1242	1242
1243	1536
1244	1244
1245	1245
1246	509
1246	1771
1246	231
1246	2206
1247	1286
1247	856
1248	1738
1249	970
1250	1250
1251	1251
1252	1252
1253	1253
1254	1254
1255	1255
1256	52
1256	1806
1257	1257
1258	1258
1259	1004
1259	2931
1260	1366
1260	2998
1260	646
1260	598
1261	2544
1262	1262
1263	1263
1264	1264
1265	1265
1266	1770
1266	2030
1267	1267
1268	923
1269	1269
1270	1270
1271	1271
1272	1578
1272	2033
1273	1273
1274	1274
1275	1275
1276	1276
1277	966
1277	2305
1278	1278
1279	1279
1280	1280
1281	1281
1282	365
1282	1780
1282	1741
1282	182
1282	328
1282	1115
1282	414
1282	935
1283	1283
1284	1284
1285	2838
1286	1247
1287	1287
1288	658
1288	651
1288	505
1288	2497
1288	2198
1289	1289
1290	1290
1291	2142
1292	546
1292	1764
1293	2661
1294	1294
1295	1295
1296	1296
1297	1297
1298	1298
1299	1299
1300	1300
1301	1301
1302	1302
1303	1303
1304	2801
1304	2458
1305	1305
1306	1306
1307	1307
1308	1308
1309	1309
1310	1310
1311	2384
1312	708
1312	1471
1313	1313
1314	1314
1315	1315
1316	1316
1317	1317
1318	1318
1319	231
1320	2711
1321	2413
1321	1215
1321	1855
1321	583
1321	2722
1321	1073
1322	1322
1323	1323
1324	1324
1325	1325
1326	1326
1327	1327
1328	1328
1329	1329
1330	1330
1331	2625
1332	1935
1333	1333
1334	109
1334	1834
1335	1335
1336	1336
1337	1337
1338	1338
1339	1339
1340	1340
1341	1341
1342	179
1342	392
1343	2556
1344	2665
1345	1936
1346	309
1347	1347
1348	1348
1349	2596
1350	1350
1351	168
1352	1352
1353	2286
1354	1354
1355	847
1355	1017
1356	1356
1357	743
1357	2971
1358	1358
1359	1359
1360	981
1360	345
1360	221
1360	2159
1361	1361
1362	1362
1363	1363
1364	1650
1365	1365
1366	1260
1366	98
1366	423
1367	1367
1368	171
1369	1369
1370	309
1370	239
1371	1371
1372	1372
1373	30
1373	108
1374	1374
1375	1375
1376	2976
1376	2785
1376	2121
1376	258
1376	1111
1376	52
1377	1377
1378	471
1378	1909
1378	2817
1379	1379
1380	1380
1381	1381
1382	1382
1383	1383
1384	1384
1385	1385
1386	1386
1387	536
1387	309
1388	1388
1389	601
1389	231
1390	1390
1391	2458
1392	1392
1393	2489
1393	2625
1393	152
1393	364
1393	231
1394	1227
1395	2903
1395	1716
1395	856
1396	1396
1397	1397
1398	171
1399	1924
1399	469
1400	1400
1401	1401
1402	1402
1403	1096
1403	364
1404	1404
1405	1855
1405	2800
1405	331
1405	2650
1405	322
1406	1406
1407	1851
1407	409
1408	759
1409	1409
1410	1410
1411	2505
1411	639
1412	1412
1413	1921
1414	2898
1414	913
1415	2839
1415	673
1416	1416
1417	1417
1418	1418
1419	1419
1420	1420
1421	2914
1421	1554
1421	2556
1422	2674
1422	1894
1423	1900
1424	1424
1425	1425
1426	1426
1427	1427
1428	2712
1428	2754
1428	119
1429	1429
1430	1430
1431	2745
1431	1060
1432	900
1433	2340
1434	716
1435	2864
1435	2497
1435	32
1436	1588
1437	1437
1438	1438
1439	1439
1440	317
1441	1441
1442	1442
1443	997
1443	519
1443	1193
1443	1854
1443	2493
1443	110
1444	583
1444	2193
1445	1445
1446	62
1446	2477
1447	1447
1448	522
1449	1449
1450	1450
1451	1451
1452	1900
1452	2989
1452	790
1452	322
1452	589
1452	1111
1453	1453
1454	1454
1455	1455
1456	1456
1457	1457
1458	1458
1459	1459
1460	1460
1461	1053
1461	2154
1461	2248
1461	2796
1461	12
1462	1462
1463	1463
1464	1464
1465	1465
1466	1466
1467	438
1468	1468
1469	602
1470	1470
1471	2863
1471	732
1471	708
1471	673
1471	346
1471	1312
1472	922
1473	1473
1474	2814
1474	2431
1474	2336
1474	1598
1474	220
1475	1475
1476	2103
1477	1477
1478	309
1479	1479
1480	1942
1480	2417
1481	1481
1482	1482
1483	1483
1484	1484
1485	1485
1486	122
1486	1869
1486	2090
1486	2903
1487	1487
1488	568
1488	700
1488	2662
1489	1489
1490	940
1490	947
1490	1503
1491	1491
1492	1492
1493	1493
1494	1494
1495	1495
1496	2362
1497	1497
1498	1498
1499	1499
1500	1738
1500	1749
1500	2609
1501	555
1501	30
1501	70
1501	180
1501	1059
1501	1093
1501	1575
1501	1880
1502	1502
1503	409
1503	345
1503	475
1503	322
1503	556
1503	325
1503	1008
1503	2777
1503	1598
1503	1900
1503	1490
1504	1504
1505	1505
1506	1506
1507	53
1507	2129
1507	2243
1508	1508
1509	1509
1510	1510
1511	1511
1512	1512
1513	1513
1514	1514
1515	1515
1516	1516
1517	1517
1518	2963
1518	1719
1518	4
1519	597
1520	2267
1520	2834
1521	1095
1521	118
1521	57
1522	2187
1522	365
1522	109
1523	1008
1524	1524
1525	2537
1525	1900
1525	2801
1525	977
1526	1526
1527	650
1528	2458
1528	2273
1529	1529
1530	658
1531	2911
1532	1532
1533	548
1534	2117
1535	1535
1536	472
1536	829
1536	1243
1536	2973
1537	1537
1538	1538
1539	1539
1540	1540
1541	983
1541	2983
1542	1966
1542	2273
1542	2343
1542	2425
1543	1543
1544	1544
1545	332
1546	1546
1547	1861
1547	1658
1547	2449
1548	1548
1549	1636
1550	1550
1551	1551
1552	1552
1553	1553
1554	1421
1554	2192
1554	2206
1555	1555
1556	1556
1557	1557
1558	1558
1559	2273
1560	1560
1561	930
1561	916
1562	1562
1563	2377
1563	1629
1563	1136
1563	546
1563	1719
1564	1564
1565	1565
1566	1566
1567	783
1568	1665
1569	1569
1570	91
1571	2728
1571	405
1571	2834
1572	1060
1573	1573
1574	475
1574	1660
1575	1501
1576	1576
1577	1577
1578	2671
1578	2649
1578	1272
1579	411
1580	875
1581	1581
1582	1582
1583	1583
1584	1584
1585	2579
1585	2491
1586	1586
1587	1587
1588	1436
1589	673
1590	309
1591	1591
1592	482
1593	1593
1594	1594
1595	1595
1596	1596
1597	1597
1598	700
1598	1474
1598	1503
1599	583
1599	1606
1599	1699
1599	1975
1599	2430
1599	2862
1599	391
1600	1600
1601	1601
1602	1602
1603	1603
1604	2818
1605	1035
1605	2589
1606	367
1606	2206
1606	1599
1606	2767
1607	1607
1608	1884
1609	1609
1610	1610
1611	414
1612	2971
1613	982
1614	1614
1615	2413
1616	1616
1617	1617
1618	1618
1619	1619
1620	1620
1621	1621
1622	1622
1623	1623
1624	1624
1625	2273
1626	1626
1627	1627
1628	1628
1629	1563
1629	2126
1630	1111
1630	2864
1630	2662
1630	54
1630	365
1630	475
1630	624
1630	763
1630	938
1630	2408
1630	2891
1630	1775
1630	568
1631	598
1631	583
1631	2030
1632	1632
1633	2193
1633	2863
1634	1634
1635	1635
1636	454
1636	1549
1636	412
1637	223
1637	266
1637	658
1637	320
1637	2030
1637	2680
1637	2771
1637	2786
1637	2001
1637	1014
1638	1638
1639	166
1640	1640
1641	2615
1642	967
1643	636
1643	2906
1644	2050
1645	1645
1646	1646
1647	1647
1648	1648
1649	1649
1650	736
1650	1364
1651	1651
1652	1652
1653	1653
1654	1654
1655	1655
1656	1656
1657	2329
1658	1547
1659	1659
1660	1574
1661	1661
1662	829
1663	1663
1664	1664
1665	2795
1665	1568
1666	1666
1667	2260
1668	1668
1669	1669
1670	1670
1671	2299
1671	2206
1671	2129
1671	977
1671	634
1671	456
1671	326
1671	45
1671	26
1671	1929
1671	88
1672	1672
1673	1673
1674	1674
1675	1675
1676	1676
1677	1677
1678	1678
1679	1679
1680	2729
1681	1681
1682	2434
1682	2603
1683	1683
1684	1684
1685	1685
1686	1686
1687	1687
1688	1688
1689	1689
1690	1690
1691	1691
1692	1932
1693	2206
1693	2005
1694	1694
1695	231
1696	2247
1697	375
1698	85
1699	1599
1700	1700
1701	345
1701	426
1702	2213
1703	1703
1704	1704
1705	1705
1706	1706
1707	2099
1707	2824
1708	2106
1709	1709
1710	1710
1711	1711
1712	1712
1713	2209
1713	1713
1713	978
1713	345
1713	2056
1714	1714
1715	1231
1716	929
1716	1900
1716	1395
1716	2250
1717	1717
1718	1718
1719	1518
1719	365
1719	1563
1719	2531
1719	4
1720	1720
1721	1721
1722	2893
1722	2565
1723	1723
1724	1724
1725	2566
1725	2099
1726	1726
1727	1727
1728	2137
1729	1729
1730	52
1731	1731
1732	1732
1733	2260
1734	2160
1735	2822
1736	1736
1737	1737
1738	2074
1738	1248
1738	2761
1738	1500
1739	1162
1740	1740
1741	1282
1742	1742
1743	1743
1744	1744
1745	400
1746	2074
1746	130
1746	589
1747	1747
1748	1748
1749	316
1749	1500
1750	1750
1751	1751
1752	1752
1753	2598
1754	1754
1755	2651
1756	1756
1757	1757
1758	1758
1759	1759
1760	1760
1761	1761
1762	1762
1763	1763
1764	1292
1765	2440
1766	2069
1767	1767
1768	2569
1768	1969
1769	322
1769	1966
1769	1973
1769	2771
1770	476
1770	1266
1770	1944
1771	1246
1772	1772
1773	1773
1774	2922
1774	213
1774	948
1774	2117
1775	1630
1776	1776
1777	832
1778	536
1779	1779
1780	2606
1780	2124
1780	1282
1780	828
1781	1781
1782	1782
1783	1783
1784	2510
1784	2273
1785	1785
1786	1786
1787	1787
1788	2383
1789	1789
1790	1790
1791	1791
1792	1792
1793	1793
1794	1794
1795	2051
1795	105
1795	84
1795	700
1795	288
1796	1796
1797	154
1798	1798
1799	1799
1800	1800
1801	1801
1802	1802
1803	348
1804	1804
1805	1805
1806	1256
1807	931
1808	1808
1809	1809
1810	1810
1811	1811
1812	1812
1813	1813
1814	1814
1815	1815
1816	1816
1817	1817
1818	1818
1819	1819
1820	705
1821	1821
1822	2069
1822	2226
1822	2764
1822	1170
1822	108
1823	1823
1824	1824
1825	1825
1826	2462
1826	351
1826	126
1826	73
1826	62
1826	2099
1827	1827
1828	1828
1829	1829
1830	1830
1831	2767
1831	1909
1832	1832
1833	1833
1834	2448
1834	1334
1835	1835
1836	2074
1837	469
1837	309
1838	1838
1839	1839
1840	1840
1841	1904
1842	1842
1843	1843
1844	109
1845	1845
1846	1846
1847	1847
1848	1848
1849	1849
1850	381
1851	1407
1852	2719
1853	1853
1854	2486
1854	2438
1854	1953
1854	1170
1854	154
1854	1443
1855	322
1855	658
1855	1321
1855	1405
1855	2650
